raceId,grid,position,year,date,time,circuitRef,driverRef,constructorRef,circuit_code,driver_code,constructor_code,pos_delta,target
1024,12.0,,2019,2019-09-22,12:10:00,marina_bay,raikkonen,alfa,12,27,0,,0
1024,15.0,,2019,2019-09-22,12:10:00,marina_bay,perez,racing_point,12,24,9,,0
1024,18.0,,2019,2019-09-22,12:10:00,marina_bay,russell,williams,12,29,15,,0
1025,2.0,1.0,2019,2019-09-29,11:10:00,sochi,hamilton,mercedes,24,11,8,1.0,1
1025,4.0,2.0,2019,2019-09-29,11:10:00,sochi,bottas,mercedes,24,4,8,2.0,0
1025,1.0,3.0,2019,2019-09-29,11:10:00,sochi,leclerc,ferrari,24,18,4,-2.0,0
1025,9.0,4.0,2019,2019-09-29,11:10:00,sochi,max_verstappen,red_bull,24,19,11,5.0,0
1025,0.0,5.0,2019,2019-09-29,11:10:00,sochi,albon,red_bull,24,1,11,-5.0,0
1025,5.0,6.0,2019,2019-09-29,11:10:00,sochi,sainz,mclaren,24,30,7,-1.0,0
1025,11.0,7.0,2019,2019-09-29,11:10:00,sochi,perez,racing_point,24,24,9,4.0,0
1025,7.0,8.0,2019,2019-09-29,11:10:00,sochi,norris,mclaren,24,22,7,-1.0,0
1025,13.0,9.0,2019,2019-09-29,11:10:00,sochi,kevin_magnussen,haas,24,13,6,4.0,0
1025,6.0,10.0,2019,2019-09-29,11:10:00,sochi,hulkenberg,renault,24,12,12,-4.0,0
1025,14.0,11.0,2019,2019-09-29,11:10:00,sochi,stroll,racing_point,24,33,9,3.0,0
1025,19.0,12.0,2019,2019-09-29,11:10:00,sochi,kvyat,toro_rosso,24,15,14,7.0,0
1025,15.0,13.0,2019,2019-09-29,11:10:00,sochi,raikkonen,alfa,24,27,0,2.0,0
1025,16.0,14.0,2019,2019-09-29,11:10:00,sochi,gasly,toro_rosso,24,8,14,2.0,0
1025,12.0,15.0,2019,2019-09-29,11:10:00,sochi,giovinazzi,alfa,24,9,0,-3.0,0
1025,18.0,,2019,2019-09-29,11:10:00,sochi,kubica,williams,24,14,15,,0
1025,17.0,,2019,2019-09-29,11:10:00,sochi,russell,williams,24,29,15,,0
1025,3.0,,2019,2019-09-29,11:10:00,sochi,vettel,ferrari,24,36,4,,0
1025,10.0,,2019,2019-09-29,11:10:00,sochi,ricciardo,renault,24,28,12,,0
1025,8.0,,2019,2019-09-29,11:10:00,sochi,grosjean,haas,24,10,6,,0
1026,3.0,1.0,2019,2019-10-13,05:10:00,suzuka,bottas,mercedes,26,4,8,2.0,1
1026,1.0,2.0,2019,2019-10-13,05:10:00,suzuka,vettel,ferrari,26,36,4,-1.0,0
1026,4.0,3.0,2019,2019-10-13,05:10:00,suzuka,hamilton,mercedes,26,11,8,1.0,0
1026,6.0,4.0,2019,2019-10-13,05:10:00,suzuka,albon,red_bull,26,1,11,2.0,0
1026,7.0,5.0,2019,2019-10-13,05:10:00,suzuka,sainz,mclaren,26,30,7,2.0,0
1026,2.0,6.0,2019,2019-10-13,05:10:00,suzuka,leclerc,ferrari,26,18,4,-4.0,0
1026,9.0,7.0,2019,2019-10-13,05:10:00,suzuka,gasly,toro_rosso,26,8,14,2.0,0
1026,17.0,8.0,2019,2019-10-13,05:10:00,suzuka,perez,racing_point,26,24,9,9.0,0
1026,12.0,9.0,2019,2019-10-13,05:10:00,suzuka,stroll,racing_point,26,33,9,3.0,0
1026,14.0,10.0,2019,2019-10-13,05:10:00,suzuka,kvyat,toro_rosso,26,15,14,4.0,0
1026,8.0,11.0,2019,2019-10-13,05:10:00,suzuka,norris,mclaren,26,22,7,-3.0,0
1026,13.0,12.0,2019,2019-10-13,05:10:00,suzuka,raikkonen,alfa,26,27,0,1.0,0
1026,10.0,13.0,2019,2019-10-13,05:10:00,suzuka,grosjean,haas,26,10,6,-3.0,0
1026,11.0,14.0,2019,2019-10-13,05:10:00,suzuka,giovinazzi,alfa,26,9,0,-3.0,0
1026,19.0,15.0,2019,2019-10-13,05:10:00,suzuka,kevin_magnussen,haas,26,13,6,4.0,0
1026,18.0,16.0,2019,2019-10-13,05:10:00,suzuka,russell,williams,26,29,15,2.0,0
1026,0.0,17.0,2019,2019-10-13,05:10:00,suzuka,kubica,williams,26,14,15,-17.0,0
1026,5.0,,2019,2019-10-13,05:10:00,suzuka,max_verstappen,red_bull,26,19,11,,0
1026,16.0,,2019,2019-10-13,05:10:00,suzuka,ricciardo,renault,26,28,12,,0
1026,15.0,,2019,2019-10-13,05:10:00,suzuka,hulkenberg,renault,26,12,12,,0
1027,3.0,1.0,2019,2019-10-27,19:10:00,rodriguez,hamilton,mercedes,21,11,8,2.0,1
1027,2.0,2.0,2019,2019-10-27,19:10:00,rodriguez,vettel,ferrari,21,36,4,0.0,0
1027,6.0,3.0,2019,2019-10-27,19:10:00,rodriguez,bottas,mercedes,21,4,8,3.0,0
1027,1.0,4.0,2019,2019-10-27,19:10:00,rodriguez,leclerc,ferrari,21,18,4,-3.0,0
1027,5.0,5.0,2019,2019-10-27,19:10:00,rodriguez,albon,red_bull,21,1,11,0.0,0
1027,4.0,6.0,2019,2019-10-27,19:10:00,rodriguez,max_verstappen,red_bull,21,19,11,-2.0,0
1027,11.0,7.0,2019,2019-10-27,19:10:00,rodriguez,perez,racing_point,21,24,9,4.0,0
1027,13.0,8.0,2019,2019-10-27,19:10:00,rodriguez,ricciardo,renault,21,28,12,5.0,0
1027,10.0,9.0,2019,2019-10-27,19:10:00,rodriguez,gasly,toro_rosso,21,8,14,1.0,0
1027,12.0,10.0,2019,2019-10-27,19:10:00,rodriguez,hulkenberg,renault,21,12,12,2.0,0
1027,9.0,11.0,2019,2019-10-27,19:10:00,rodriguez,kvyat,toro_rosso,21,15,14,-2.0,0
1027,16.0,12.0,2019,2019-10-27,19:10:00,rodriguez,stroll,racing_point,21,33,9,4.0,0
1027,7.0,13.0,2019,2019-10-27,19:10:00,rodriguez,sainz,mclaren,21,30,7,-6.0,0
1027,15.0,14.0,2019,2019-10-27,19:10:00,rodriguez,giovinazzi,alfa,21,9,0,1.0,0
1027,17.0,15.0,2019,2019-10-27,19:10:00,rodriguez,kevin_magnussen,haas,21,13,6,2.0,0
1027,19.0,16.0,2019,2019-10-27,19:10:00,rodriguez,russell,williams,21,29,15,3.0,0
1027,18.0,17.0,2019,2019-10-27,19:10:00,rodriguez,grosjean,haas,21,10,6,1.0,0
1027,20.0,18.0,2019,2019-10-27,19:10:00,rodriguez,kubica,williams,21,14,15,2.0,0
1027,14.0,,2019,2019-10-27,19:10:00,rodriguez,raikkonen,alfa,21,27,0,,0
1027,8.0,,2019,2019-10-27,19:10:00,rodriguez,norris,mclaren,21,22,7,,0
1031,1.0,1.0,2020,2020-07-05,13:10:00,red_bull_ring,bottas,mercedes,19,4,8,0.0,1
1028,1.0,1.0,2019,2019-11-03,19:10:00,americas,bottas,mercedes,1,4,8,0.0,1
1028,5.0,2.0,2019,2019-11-03,19:10:00,americas,hamilton,mercedes,1,11,8,3.0,0
1028,3.0,3.0,2019,2019-11-03,19:10:00,americas,max_verstappen,red_bull,1,19,11,0.0,0
1028,4.0,4.0,2019,2019-11-03,19:10:00,americas,leclerc,ferrari,1,18,4,0.0,0
1028,6.0,5.0,2019,2019-11-03,19:10:00,americas,albon,red_bull,1,1,11,1.0,0
1028,9.0,6.0,2019,2019-11-03,19:10:00,americas,ricciardo,renault,1,28,12,3.0,0
1028,8.0,7.0,2019,2019-11-03,19:10:00,americas,norris,mclaren,1,22,7,1.0,0
1028,7.0,8.0,2019,2019-11-03,19:10:00,americas,sainz,mclaren,1,30,7,-1.0,0
1028,11.0,9.0,2019,2019-11-03,19:10:00,americas,hulkenberg,renault,1,12,12,2.0,0
1028,0.0,10.0,2019,2019-11-03,19:10:00,americas,perez,racing_point,1,24,9,-10.0,0
1028,17.0,11.0,2019,2019-11-03,19:10:00,americas,raikkonen,alfa,1,27,0,6.0,0
1028,13.0,12.0,2019,2019-11-03,19:10:00,americas,kvyat,toro_rosso,1,15,14,1.0,0
1028,14.0,13.0,2019,2019-11-03,19:10:00,americas,stroll,racing_point,1,33,9,1.0,0
1028,16.0,14.0,2019,2019-11-03,19:10:00,americas,giovinazzi,alfa,1,9,0,2.0,0
1028,15.0,15.0,2019,2019-11-03,19:10:00,americas,grosjean,haas,1,10,6,0.0,0
1028,10.0,16.0,2019,2019-11-03,19:10:00,americas,gasly,toro_rosso,1,8,14,-6.0,0
1028,18.0,17.0,2019,2019-11-03,19:10:00,americas,russell,williams,1,29,15,1.0,0
1028,12.0,18.0,2019,2019-11-03,19:10:00,americas,kevin_magnussen,haas,1,13,6,-6.0,0
1028,19.0,,2019,2019-11-03,19:10:00,americas,kubica,williams,1,14,15,,0
1028,2.0,,2019,2019-11-03,19:10:00,americas,vettel,ferrari,1,36,4,,0
1029,1.0,1.0,2019,2019-11-17,17:10:00,interlagos,max_verstappen,red_bull,8,19,11,0.0,1
1029,6.0,2.0,2019,2019-11-17,17:10:00,interlagos,gasly,toro_rosso,8,8,14,4.0,0
1029,20.0,3.0,2019,2019-11-17,17:10:00,interlagos,sainz,mclaren,8,30,7,17.0,0
1029,8.0,4.0,2019,2019-11-17,17:10:00,interlagos,raikkonen,alfa,8,27,0,4.0,0
1029,12.0,5.0,2019,2019-11-17,17:10:00,interlagos,giovinazzi,alfa,8,9,0,7.0,0
1029,11.0,6.0,2019,2019-11-17,17:10:00,interlagos,ricciardo,renault,8,28,12,5.0,0
1029,3.0,7.0,2019,2019-11-17,17:10:00,interlagos,hamilton,mercedes,8,11,8,-4.0,0
1029,10.0,8.0,2019,2019-11-17,17:10:00,interlagos,norris,mclaren,8,22,7,2.0,0
1029,15.0,9.0,2019,2019-11-17,17:10:00,interlagos,perez,racing_point,8,24,9,6.0,0
1029,16.0,10.0,2019,2019-11-17,17:10:00,interlagos,kvyat,toro_rosso,8,15,14,6.0,0
1029,9.0,11.0,2019,2019-11-17,17:10:00,interlagos,kevin_magnussen,haas,8,13,6,-2.0,0
1029,18.0,12.0,2019,2019-11-17,17:10:00,interlagos,russell,williams,8,29,15,6.0,0
1029,7.0,13.0,2019,2019-11-17,17:10:00,interlagos,grosjean,haas,8,10,6,-6.0,0
1029,5.0,14.0,2019,2019-11-17,17:10:00,interlagos,albon,red_bull,8,1,11,-9.0,0
1029,13.0,15.0,2019,2019-11-17,17:10:00,interlagos,hulkenberg,renault,8,12,12,-2.0,0
1029,19.0,16.0,2019,2019-11-17,17:10:00,interlagos,kubica,williams,8,14,15,3.0,0
1029,2.0,17.0,2019,2019-11-17,17:10:00,interlagos,vettel,ferrari,8,36,4,-15.0,0
1029,14.0,18.0,2019,2019-11-17,17:10:00,interlagos,leclerc,ferrari,8,18,4,-4.0,0
1029,17.0,19.0,2019,2019-11-17,17:10:00,interlagos,stroll,racing_point,8,33,9,-2.0,0
1029,4.0,,2019,2019-11-17,17:10:00,interlagos,bottas,mercedes,8,4,8,,0
1030,1.0,1.0,2019,2019-12-01,13:10:00,yas_marina,hamilton,mercedes,29,11,8,0.0,1
1030,2.0,2.0,2019,2019-12-01,13:10:00,yas_marina,max_verstappen,red_bull,29,19,11,0.0,0
1030,3.0,3.0,2019,2019-12-01,13:10:00,yas_marina,leclerc,ferrari,29,18,4,0.0,0
1030,20.0,4.0,2019,2019-12-01,13:10:00,yas_marina,bottas,mercedes,29,4,8,16.0,0
1030,4.0,5.0,2019,2019-12-01,13:10:00,yas_marina,vettel,ferrari,29,36,4,-1.0,0
1030,5.0,6.0,2019,2019-12-01,13:10:00,yas_marina,albon,red_bull,29,1,11,-1.0,0
1030,10.0,7.0,2019,2019-12-01,13:10:00,yas_marina,perez,racing_point,29,24,9,3.0,0
1030,6.0,8.0,2019,2019-12-01,13:10:00,yas_marina,norris,mclaren,29,22,7,-2.0,0
1030,13.0,9.0,2019,2019-12-01,13:10:00,yas_marina,kvyat,toro_rosso,29,15,14,4.0,0
1030,8.0,10.0,2019,2019-12-01,13:10:00,yas_marina,sainz,mclaren,29,30,7,-2.0,0
1030,7.0,11.0,2019,2019-12-01,13:10:00,yas_marina,ricciardo,renault,29,28,12,-4.0,0
1030,9.0,12.0,2019,2019-12-01,13:10:00,yas_marina,hulkenberg,renault,29,12,12,-3.0,0
1030,17.0,13.0,2019,2019-12-01,13:10:00,yas_marina,raikkonen,alfa,29,27,0,4.0,0
1030,14.0,14.0,2019,2019-12-01,13:10:00,yas_marina,kevin_magnussen,haas,29,13,6,0.0,0
1030,15.0,15.0,2019,2019-12-01,13:10:00,yas_marina,grosjean,haas,29,10,6,0.0,0
1030,16.0,16.0,2019,2019-12-01,13:10:00,yas_marina,giovinazzi,alfa,29,9,0,0.0,0
1030,18.0,17.0,2019,2019-12-01,13:10:00,yas_marina,russell,williams,29,29,15,1.0,0
1030,11.0,18.0,2019,2019-12-01,13:10:00,yas_marina,gasly,toro_rosso,29,8,14,-7.0,0
1030,19.0,19.0,2019,2019-12-01,13:10:00,yas_marina,kubica,williams,29,14,15,0.0,0
1030,12.0,,2019,2019-12-01,13:10:00,yas_marina,stroll,racing_point,29,33,9,,0
1031,7.0,2.0,2020,2020-07-05,13:10:00,red_bull_ring,leclerc,ferrari,19,18,4,5.0,0
1031,3.0,3.0,2020,2020-07-05,13:10:00,red_bull_ring,norris,mclaren,19,22,7,0.0,0
1031,5.0,4.0,2020,2020-07-05,13:10:00,red_bull_ring,hamilton,mercedes,19,11,8,1.0,0
1031,8.0,5.0,2020,2020-07-05,13:10:00,red_bull_ring,sainz,mclaren,19,30,7,3.0,0
1031,6.0,6.0,2020,2020-07-05,13:10:00,red_bull_ring,perez,racing_point,19,24,9,0.0,0
1031,12.0,7.0,2020,2020-07-05,13:10:00,red_bull_ring,gasly,alphatauri,19,8,1,5.0,0
1031,14.0,8.0,2020,2020-07-05,13:10:00,red_bull_ring,ocon,renault,19,23,12,6.0,0
1031,18.0,9.0,2020,2020-07-05,13:10:00,red_bull_ring,giovinazzi,alfa,19,9,0,9.0,0
1031,11.0,10.0,2020,2020-07-05,13:10:00,red_bull_ring,vettel,ferrari,19,36,4,1.0,0
1031,20.0,11.0,2020,2020-07-05,13:10:00,red_bull_ring,latifi,williams,19,16,15,9.0,0
1031,13.0,12.0,2020,2020-07-05,13:10:00,red_bull_ring,kvyat,alphatauri,19,15,1,1.0,0
1031,4.0,13.0,2020,2020-07-05,13:10:00,red_bull_ring,albon,red_bull,19,1,11,-9.0,0
1031,19.0,,2020,2020-07-05,13:10:00,red_bull_ring,raikkonen,alfa,19,27,0,,0
1031,17.0,,2020,2020-07-05,13:10:00,red_bull_ring,russell,williams,19,29,15,,0
1031,15.0,,2020,2020-07-05,13:10:00,red_bull_ring,grosjean,haas,19,10,6,,0
1031,16.0,,2020,2020-07-05,13:10:00,red_bull_ring,kevin_magnussen,haas,19,13,6,,0
1031,9.0,,2020,2020-07-05,13:10:00,red_bull_ring,stroll,racing_point,19,33,9,,0
1031,10.0,,2020,2020-07-05,13:10:00,red_bull_ring,ricciardo,renault,19,28,12,,0
1031,2.0,,2020,2020-07-05,13:10:00,red_bull_ring,max_verstappen,red_bull,19,19,11,,0
1032,1.0,1.0,2020,2020-07-12,13:10:00,red_bull_ring,hamilton,mercedes,19,11,8,0.0,1
1032,4.0,2.0,2020,2020-07-12,13:10:00,red_bull_ring,bottas,mercedes,19,4,8,2.0,0
1032,2.0,3.0,2020,2020-07-12,13:10:00,red_bull_ring,max_verstappen,red_bull,19,19,11,-1.0,0
1032,6.0,4.0,2020,2020-07-12,13:10:00,red_bull_ring,albon,red_bull,19,1,11,2.0,0
1032,9.0,5.0,2020,2020-07-12,13:10:00,red_bull_ring,norris,mclaren,19,22,7,4.0,0
1032,17.0,6.0,2020,2020-07-12,13:10:00,red_bull_ring,perez,racing_point,19,24,9,11.0,0
1032,12.0,7.0,2020,2020-07-12,13:10:00,red_bull_ring,stroll,racing_point,19,33,9,5.0,0
1032,8.0,8.0,2020,2020-07-12,13:10:00,red_bull_ring,ricciardo,renault,19,28,12,0.0,0
1032,3.0,9.0,2020,2020-07-12,13:10:00,red_bull_ring,sainz,mclaren,19,30,7,-6.0,0
1032,13.0,10.0,2020,2020-07-12,13:10:00,red_bull_ring,kvyat,alphatauri,19,15,1,3.0,0
1032,16.0,11.0,2020,2020-07-12,13:10:00,red_bull_ring,raikkonen,alfa,19,27,0,5.0,0
1032,15.0,12.0,2020,2020-07-12,13:10:00,red_bull_ring,kevin_magnussen,haas,19,13,6,3.0,0
1032,0.0,13.0,2020,2020-07-12,13:10:00,red_bull_ring,grosjean,haas,19,10,6,-13.0,0
1032,19.0,14.0,2020,2020-07-12,13:10:00,red_bull_ring,giovinazzi,alfa,19,9,0,5.0,0
1032,7.0,15.0,2020,2020-07-12,13:10:00,red_bull_ring,gasly,alphatauri,19,8,1,-8.0,0
1032,11.0,16.0,2020,2020-07-12,13:10:00,red_bull_ring,russell,williams,19,29,15,-5.0,0
1032,18.0,17.0,2020,2020-07-12,13:10:00,red_bull_ring,latifi,williams,19,16,15,1.0,0
1032,5.0,,2020,2020-07-12,13:10:00,red_bull_ring,ocon,renault,19,23,12,,0
1032,14.0,,2020,2020-07-12,13:10:00,red_bull_ring,leclerc,ferrari,19,18,4,,0
1032,10.0,,2020,2020-07-12,13:10:00,red_bull_ring,vettel,ferrari,19,36,4,,0
1033,1.0,1.0,2020,2020-07-19,13:10:00,hungaroring,hamilton,mercedes,6,11,8,0.0,1
1033,7.0,2.0,2020,2020-07-19,13:10:00,hungaroring,max_verstappen,red_bull,6,19,11,5.0,0
1033,2.0,3.0,2020,2020-07-19,13:10:00,hungaroring,bottas,mercedes,6,4,8,-1.0,0
1033,3.0,4.0,2020,2020-07-19,13:10:00,hungaroring,stroll,racing_point,6,33,9,-1.0,0
1033,13.0,5.0,2020,2020-07-19,13:10:00,hungaroring,albon,red_bull,6,1,11,8.0,0
1033,5.0,6.0,2020,2020-07-19,13:10:00,hungaroring,vettel,ferrari,6,36,4,-1.0,0
1033,4.0,7.0,2020,2020-07-19,13:10:00,hungaroring,perez,racing_point,6,24,9,-3.0,0
1033,11.0,8.0,2020,2020-07-19,13:10:00,hungaroring,ricciardo,renault,6,28,12,3.0,0
1033,9.0,9.0,2020,2020-07-19,13:10:00,hungaroring,sainz,mclaren,6,30,7,0.0,0
1033,0.0,10.0,2020,2020-07-19,13:10:00,hungaroring,kevin_magnussen,haas,6,13,6,-10.0,0
1033,6.0,11.0,2020,2020-07-19,13:10:00,hungaroring,leclerc,ferrari,6,18,4,-5.0,0
1033,17.0,12.0,2020,2020-07-19,13:10:00,hungaroring,kvyat,alphatauri,6,15,1,5.0,0
1033,8.0,13.0,2020,2020-07-19,13:10:00,hungaroring,norris,mclaren,6,22,7,-5.0,0
1033,14.0,14.0,2020,2020-07-19,13:10:00,hungaroring,ocon,renault,6,23,12,0.0,0
1033,20.0,15.0,2020,2020-07-19,13:10:00,hungaroring,raikkonen,alfa,6,27,0,5.0,0
1033,0.0,16.0,2020,2020-07-19,13:10:00,hungaroring,grosjean,haas,6,10,6,-16.0,0
1033,19.0,17.0,2020,2020-07-19,13:10:00,hungaroring,giovinazzi,alfa,6,9,0,2.0,0
1033,12.0,18.0,2020,2020-07-19,13:10:00,hungaroring,russell,williams,6,29,15,-6.0,0
1033,15.0,19.0,2020,2020-07-19,13:10:00,hungaroring,latifi,williams,6,16,15,-4.0,0
1033,10.0,,2020,2020-07-19,13:10:00,hungaroring,gasly,alphatauri,6,8,1,,0
1034,1.0,1.0,2020,2020-08-02,13:10:00,silverstone,hamilton,mercedes,23,11,8,0.0,1
1034,3.0,2.0,2020,2020-08-02,13:10:00,silverstone,max_verstappen,red_bull,23,19,11,1.0,0
1034,4.0,3.0,2020,2020-08-02,13:10:00,silverstone,leclerc,ferrari,23,18,4,1.0,0
1034,8.0,4.0,2020,2020-08-02,13:10:00,silverstone,ricciardo,renault,23,28,12,4.0,0
1034,5.0,5.0,2020,2020-08-02,13:10:00,silverstone,norris,mclaren,23,22,7,0.0,0
1034,9.0,6.0,2020,2020-08-02,13:10:00,silverstone,ocon,renault,23,23,12,3.0,0
1034,11.0,7.0,2020,2020-08-02,13:10:00,silverstone,gasly,alphatauri,23,8,1,4.0,0
1034,12.0,8.0,2020,2020-08-02,13:10:00,silverstone,albon,red_bull,23,1,11,4.0,0
1034,6.0,9.0,2020,2020-08-02,13:10:00,silverstone,stroll,racing_point,23,33,9,-3.0,0
1034,10.0,10.0,2020,2020-08-02,13:10:00,silverstone,vettel,ferrari,23,36,4,0.0,0
1034,2.0,11.0,2020,2020-08-02,13:10:00,silverstone,bottas,mercedes,23,4,8,-9.0,0
1034,20.0,12.0,2020,2020-08-02,13:10:00,silverstone,russell,williams,23,29,15,8.0,0
1034,7.0,13.0,2020,2020-08-02,13:10:00,silverstone,sainz,mclaren,23,30,7,-6.0,0
1034,15.0,14.0,2020,2020-08-02,13:10:00,silverstone,giovinazzi,alfa,23,9,0,1.0,0
1034,18.0,15.0,2020,2020-08-02,13:10:00,silverstone,latifi,williams,23,16,15,3.0,0
1034,17.0,16.0,2020,2020-08-02,13:10:00,silverstone,grosjean,haas,23,10,6,1.0,0
1034,16.0,17.0,2020,2020-08-02,13:10:00,silverstone,raikkonen,alfa,23,27,0,-1.0,0
1034,19.0,,2020,2020-08-02,13:10:00,silverstone,kvyat,alphatauri,23,15,1,,0
1034,14.0,,2020,2020-08-02,13:10:00,silverstone,kevin_magnussen,haas,23,13,6,,0
1034,13.0,,2020,2020-08-02,13:10:00,silverstone,hulkenberg,racing_point,23,12,9,,0
1035,4.0,1.0,2020,2020-08-09,13:10:00,silverstone,max_verstappen,red_bull,23,19,11,3.0,1
1035,2.0,2.0,2020,2020-08-09,13:10:00,silverstone,hamilton,mercedes,23,11,8,0.0,0
1035,1.0,3.0,2020,2020-08-09,13:10:00,silverstone,bottas,mercedes,23,4,8,-2.0,0
1035,8.0,4.0,2020,2020-08-09,13:10:00,silverstone,leclerc,ferrari,23,18,4,4.0,0
1035,9.0,5.0,2020,2020-08-09,13:10:00,silverstone,albon,red_bull,23,1,11,4.0,0
1035,6.0,6.0,2020,2020-08-09,13:10:00,silverstone,stroll,racing_point,23,33,9,0.0,0
1035,3.0,7.0,2020,2020-08-09,13:10:00,silverstone,hulkenberg,racing_point,23,12,9,-4.0,0
1035,14.0,8.0,2020,2020-08-09,13:10:00,silverstone,ocon,renault,23,23,12,6.0,0
1035,10.0,9.0,2020,2020-08-09,13:10:00,silverstone,norris,mclaren,23,22,7,1.0,0
1035,16.0,10.0,2020,2020-08-09,13:10:00,silverstone,kvyat,alphatauri,23,15,1,6.0,0
1035,7.0,11.0,2020,2020-08-09,13:10:00,silverstone,gasly,alphatauri,23,8,1,-4.0,0
1035,11.0,12.0,2020,2020-08-09,13:10:00,silverstone,vettel,ferrari,23,36,4,-1.0,0
1035,12.0,13.0,2020,2020-08-09,13:10:00,silverstone,sainz,mclaren,23,30,7,-1.0,0
1035,5.0,14.0,2020,2020-08-09,13:10:00,silverstone,ricciardo,renault,23,28,12,-9.0,0
1035,20.0,15.0,2020,2020-08-09,13:10:00,silverstone,raikkonen,alfa,23,27,0,5.0,0
1035,13.0,16.0,2020,2020-08-09,13:10:00,silverstone,grosjean,haas,23,10,6,-3.0,0
1035,19.0,17.0,2020,2020-08-09,13:10:00,silverstone,giovinazzi,alfa,23,9,0,2.0,0
1035,15.0,18.0,2020,2020-08-09,13:10:00,silverstone,russell,williams,23,29,15,-3.0,0
1035,18.0,19.0,2020,2020-08-09,13:10:00,silverstone,latifi,williams,23,16,15,-1.0,0
1035,17.0,,2020,2020-08-09,13:10:00,silverstone,kevin_magnussen,haas,23,13,6,,0
1036,1.0,1.0,2020,2020-08-16,13:10:00,catalunya,hamilton,mercedes,4,11,8,0.0,1
1036,3.0,2.0,2020,2020-08-16,13:10:00,catalunya,max_verstappen,red_bull,4,19,11,1.0,0
1036,2.0,3.0,2020,2020-08-16,13:10:00,catalunya,bottas,mercedes,4,4,8,-1.0,0
1036,5.0,4.0,2020,2020-08-16,13:10:00,catalunya,stroll,racing_point,4,33,9,1.0,0
1036,4.0,5.0,2020,2020-08-16,13:10:00,catalunya,perez,racing_point,4,24,9,-1.0,0
1036,7.0,6.0,2020,2020-08-16,13:10:00,catalunya,sainz,mclaren,4,30,7,1.0,0
1036,11.0,7.0,2020,2020-08-16,13:10:00,catalunya,vettel,ferrari,4,36,4,4.0,0
1036,6.0,8.0,2020,2020-08-16,13:10:00,catalunya,albon,red_bull,4,1,11,-2.0,0
1036,10.0,9.0,2020,2020-08-16,13:10:00,catalunya,gasly,alphatauri,4,8,1,1.0,0
1036,8.0,10.0,2020,2020-08-16,13:10:00,catalunya,norris,mclaren,4,22,7,-2.0,0
1036,13.0,11.0,2020,2020-08-16,13:10:00,catalunya,ricciardo,renault,4,28,12,2.0,0
1036,12.0,12.0,2020,2020-08-16,13:10:00,catalunya,kvyat,alphatauri,4,15,1,0.0,0
1036,15.0,13.0,2020,2020-08-16,13:10:00,catalunya,ocon,renault,4,23,12,2.0,0
1036,14.0,14.0,2020,2020-08-16,13:10:00,catalunya,raikkonen,alfa,4,27,0,0.0,0
1036,16.0,15.0,2020,2020-08-16,13:10:00,catalunya,kevin_magnussen,haas,4,13,6,1.0,0
1036,20.0,16.0,2020,2020-08-16,13:10:00,catalunya,giovinazzi,alfa,4,9,0,4.0,0
1036,18.0,17.0,2020,2020-08-16,13:10:00,catalunya,russell,williams,4,29,15,1.0,0
1036,19.0,18.0,2020,2020-08-16,13:10:00,catalunya,latifi,williams,4,16,15,1.0,0
1036,17.0,19.0,2020,2020-08-16,13:10:00,catalunya,grosjean,haas,4,10,6,-2.0,0
1036,9.0,,2020,2020-08-16,13:10:00,catalunya,leclerc,ferrari,4,18,4,,0
1037,1.0,1.0,2020,2020-08-30,13:10:00,spa,hamilton,mercedes,25,11,8,0.0,1
1037,2.0,2.0,2020,2020-08-30,13:10:00,spa,bottas,mercedes,25,4,8,0.0,0
1037,3.0,3.0,2020,2020-08-30,13:10:00,spa,max_verstappen,red_bull,25,19,11,0.0,0
1037,4.0,4.0,2020,2020-08-30,13:10:00,spa,ricciardo,renault,25,28,12,0.0,0
1037,6.0,5.0,2020,2020-08-30,13:10:00,spa,ocon,renault,25,23,12,1.0,0
1037,5.0,6.0,2020,2020-08-30,13:10:00,spa,albon,red_bull,25,1,11,-1.0,0
1037,10.0,7.0,2020,2020-08-30,13:10:00,spa,norris,mclaren,25,22,7,3.0,0
1037,12.0,8.0,2020,2020-08-30,13:10:00,spa,gasly,alphatauri,25,8,1,4.0,0
1037,9.0,9.0,2020,2020-08-30,13:10:00,spa,stroll,racing_point,25,33,9,0.0,0
1037,8.0,10.0,2020,2020-08-30,13:10:00,spa,perez,racing_point,25,24,9,-2.0,0
1037,11.0,11.0,2020,2020-08-30,13:10:00,spa,kvyat,alphatauri,25,15,1,0.0,0
1037,16.0,12.0,2020,2020-08-30,13:10:00,spa,raikkonen,alfa,25,27,0,4.0,0
1037,14.0,13.0,2020,2020-08-30,13:10:00,spa,vettel,ferrari,25,36,4,1.0,0
1037,13.0,14.0,2020,2020-08-30,13:10:00,spa,leclerc,ferrari,25,18,4,-1.0,0
1037,17.0,15.0,2020,2020-08-30,13:10:00,spa,grosjean,haas,25,10,6,2.0,0
1037,19.0,16.0,2020,2020-08-30,13:10:00,spa,latifi,williams,25,16,15,3.0,0
1037,20.0,17.0,2020,2020-08-30,13:10:00,spa,kevin_magnussen,haas,25,13,6,3.0,0
1037,18.0,,2020,2020-08-30,13:10:00,spa,giovinazzi,alfa,25,9,0,,0
1037,15.0,,2020,2020-08-30,13:10:00,spa,russell,williams,25,29,15,,0
